  1   2  5.7660  50.000  1.0833  1.987e-03  8.699e-05  9.467e-08 Fomin:2010ei 
  1   2  5.7660  50.000  1.1167  9.613e-04  6.536e-05  4.535e-08 Fomin:2010ei 
  1   2  5.7660  50.000  1.1500  5.572e-04  4.350e-05  2.520e-08 Fomin:2010ei 
  1   2  5.7660  50.000  1.1833  3.032e-04  3.403e-05  1.294e-08 Fomin:2010ei 
  1   2  5.7660  50.000  1.2167  2.098e-04  3.200e-05  9.076e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.2500  1.750e-04  3.036e-05  7.446e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.2833  8.323e-05  2.462e-05  3.505e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.3167  5.481e-05  1.697e-05  2.282e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.3500  4.662e-05  1.600e-05  1.951e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.3833  3.776e-05  1.377e-05  1.594e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.4167  1.368e-05  1.101e-05  5.895e-10 Fomin:2010ei 
  1   2  5.7660  50.000  1.4500  2.763e-05  1.036e-05  1.215e-09 Fomin:2010ei 
  1   2  5.7660  50.000  1.4833  9.757e-06  1.157e-05  4.392e-10 Fomin:2010ei 
  1   2  5.7660  50.000  1.5167  6.567e-06  9.288e-06  3.015e-10 Fomin:2010ei 
  
  
  2   3  5.7660  18.000  0.4500  6.791e+01  2.320e-01  2.381e-03 Fomin:2010ei 
  2   3  5.7660  18.000  0.4833  6.448e+01  2.075e-01  2.278e-03 Fomin:2010ei 
  2   3  5.7660  18.000  0.5167  5.906e+01  1.949e-01  2.123e-03 Fomin:2010ei 
  2   3  5.7660  18.000  0.5500  5.262e+01  1.906e-01  1.902e-03 Fomin:2010ei 
  2   3  5.7660  18.000  0.5833  4.781e+01  1.903e-01  1.749e-03 Fomin:2010ei 
  2   3  5.7660  18.000  0.6167  4.293e+01  1.934e-01  1.602e-03 Fomin:2010ei 
